תאריך,הגרלה,תלתן,יהלום,לב,עלה
25/04/2002,8342,10,9,J,7,
26/04/2002,8343,J,J,8,9,
26/04/2002,8344,A,J,K,A,
27/04/2002,8345,7,8,8,J,
28/04/2002,8346,9,Q,A,K,
28/04/2002,8347,10,K,A,8,
28/04/2002,8348,10,Q,J,K,
28/04/2002,8349,10,10,9,K,
29/04/2002,8350,K,Q,Q,10,
29/04/2002,8351,K,9,8,10,
29/04/2002,8352,9,7,Q,10,
29/04/2002,8353,7,10,8,Q,
30/04/2002,8354,10,8,7,9,
30/04/2002,8355,9,8,8,A,
30/04/2002,8356,10,7,Q,7,
30/04/2002,8357,8,K,10,10,
01/05/2002,8358,9,9,A,9,
01/05/2002,8359,Q,K,9,J,
01/05/2002,8360,K,J,9,10,
01/05/2002,8361,A,A,Q,7,
02/05/2002,8362,9,7,J,8,
02/05/2002,8363,J,10,Q,7,
02/05/2002,8364,J,Q,7,K,
02/05/2002,8365,Q,9,J,7,
02/05/2002,8366,Q,Q,9,10,
03/05/2002,8367,8,J,A,10,
03/05/2002,8368,8,10,J,10,
04/05/2002,8369,A,7,7,A,
05/05/2002,8370,7,K,9,K,
05/05/2002,8371,9,J,Q,K,
05/05/2002,8372,J,9,9,Q,
05/05/2002,8373,K,Q,7,9,
06/05/2002,8374,Q,8,9,A,
06/05/2002,8375,K,10,8,A,
06/05/2002,8376,9,10,8,A,
06/05/2002,8377,7,K,J,Q,
07/05/2002,8378,10,9,9,7,
07/05/2002,8379,8,10,8,A,
07/05/2002,8380,10,Q,10,7,
07/05/2002,8381,J,Q,A,8,
08/05/2002,8382,10,K,8,10,
08/05/2002,8383,9,10,J,10,
08/05/2002,8384,7,9,7,A,
08/05/2002,8385,9,Q,10,J,
09/05/2002,8386,A,J,Q,Q,
09/05/2002,8387,7,Q,J,9,
09/05/2002,8388,K,8,10,10,
09/05/2002,8389,A,J,Q,J,
09/05/2002,8390,J,9,Q,8,
10/05/2002,8391,Q,9,7,J,
10/05/2002,8392,8,7,8,8,
11/05/2002,8393,10,9,J,8,
12/05/2002,8394,9,A,10,8,
12/05/2002,8395,7,7,A,7,
12/05/2002,8396,10,A,J,10,
12/05/2002,8397,9,J,Q,K,
13/05/2002,8398,Q,J,A,Q,
13/05/2002,8399,9,7,K,J,
13/05/2002,8400,A,7,10,Q,
13/05/2002,8401,K,7,9,A,
14/05/2002,8402,7,8,Q,10,
14/05/2002,8403,J,10,K,Q,
14/05/2002,8404,K,K,10,A,
14/05/2002,8405,Q,K,8,J,
15/05/2002,8406,9,7,A,A,
15/05/2002,8407,10,Q,9,A,
15/05/2002,8408,8,K,A,A,
15/05/2002,8409,A,K,8,7,
16/05/2002,8410,8,Q,J,A,
16/05/2002,8411,9,K,A,J,
18/05/2002,8412,K,K,9,9,
19/05/2002,8413,Q,10,K,10,
19/05/2002,8414,9,8,A,7,
19/05/2002,8415,10,10,A,J,
19/05/2002,8416,Q,A,J,10,
20/05/2002,8417,A,7,10,J,
20/05/2002,8418,K,10,8,8,
20/05/2002,8419,9,8,J,8,
20/05/2002,8420,Q,8,7,9,
21/05/2002,8421,J,A,9,J,
21/05/2002,8422,K,A,J,Q,
21/05/2002,8423,10,9,Q,8,
21/05/2002,8424,8,9,10,8,
22/05/2002,8425,K,9,Q,K,
22/05/2002,8426,J,8,7,J,
22/05/2002,8427,7,K,Q,8,
22/05/2002,8428,A,Q,9,K,
23/05/2002,8429,10,K,Q,7,
23/05/2002,8430,J,9,10,8,
23/05/2002,8431,7,7,J,Q,
23/05/2002,8432,8,9,A,J,
23/05/2002,8433,8,J,K,9,
24/05/2002,8434,K,A,10,K,
24/05/2002,8435,9,10,K,7,
25/05/2002,8436,7,10,9,Q,
26/05/2002,8437,9,Q,7,10,
26/05/2002,8438,10,7,8,A,
26/05/2002,8439,10,10,A,K,
26/05/2002,8440,7,9,10,K,
27/05/2002,8441,8,7,7,10,
27/05/2002,8442,Q,7,K,8,
27/05/2002,8443,A,K,9,10,
27/05/2002,8444,10,Q,9,J,
28/05/2002,8445,Q,7,7,8,
28/05/2002,8446,A,A,J,8,
28/05/2002,8447,8,7,8,J,
28/05/2002,8448,J,8,A,K,
29/05/2002,8449,A,J,Q,7,
29/05/2002,8450,7,7,K,8,
29/05/2002,8451,Q,J,K,K,
29/05/2002,8452,10,J,Q,A,
30/05/2002,8453,Q,7,J,7,
30/05/2002,8454,8,A,7,A,
30/05/2002,8455,A,8,8,A,
30/05/2002,8456,A,Q,8,9,
30/05/2002,8457,8,10,J,10,
31/05/2002,8458,7,A,7,A,
31/05/2002,8459,7,8,Q,A,
01/06/2002,8460,A,J,Q,7,
02/06/2002,8461,Q,A,K,J,
02/06/2002,8462,Q,8,7,Q,
02/06/2002,8463,8,J,Q,Q,
02/06/2002,8464,K,K,Q,9,
03/06/2002,8465,Q,K,Q,J,
03/06/2002,8466,7,7,7,8,
03/06/2002,8467,A,10,A,9,
03/06/2002,8468,7,7,7,10,
04/06/2002,8469,10,8,Q,J,
04/06/2002,8470,J,K,J,J,
04/06/2002,8471,Q,A,10,J,
04/06/2002,8472,9,J,A,K,
05/06/2002,8473,7,10,10,K,
05/06/2002,8474,9,J,10,K,
05/06/2002,8475,A,J,A,A,
05/06/2002,8476,J,8,9,K,
06/06/2002,8477,K,K,Q,A,
06/06/2002,8478,9,7,9,Q,
06/06/2002,8479,10,7,10,9,
06/06/2002,8480,K,A,9,10,
06/06/2002,8481,Q,8,Q,9,
07/06/2002,8482,7,A,K,Q,
07/06/2002,8483,8,Q,Q,9,
08/06/2002,8484,8,A,A,8,
09/06/2002,8485,J,K,8,9,
09/06/2002,8486,10,K,8,9,
09/06/2002,8487,J,7,8,A,
09/06/2002,8488,A,10,K,K,
10/06/2002,8489,9,J,8,10,
10/06/2002,8490,Q,K,K,J,
10/06/2002,8491,8,8,8,J,
10/06/2002,8492,J,A,Q,A,
11/06/2002,8493,8,8,A,J,
11/06/2002,8494,10,9,Q,A,
11/06/2002,8495,7,A,9,A,
11/06/2002,8496,9,9,A,A,
12/06/2002,8497,7,J,A,K,
12/06/2002,8498,8,A,10,7,
12/06/2002,8499,K,8,Q,K,
12/06/2002,8500,8,K,J,9,
13/06/2002,8501,K,10,8,Q,
13/06/2002,8502,8,9,7,9,
13/06/2002,8503,J,8,9,A,
13/06/2002,8504,7,7,9,8,
13/06/2002,8505,8,7,7,9,
14/06/2002,8506,J,J,8,K,
14/06/2002,8507,J,8,K,J,
15/06/2002,8508,10,J,7,7,
16/06/2002,8509,8,A,A,A,
16/06/2002,8510,Q,K,7,K,
16/06/2002,8511,9,A,A,Q,
16/06/2002,8512,K,7,K,7,
17/06/2002,8513,10,7,Q,8,
17/06/2002,8514,9,9,7,Q,
17/06/2002,8515,A,K,K,10,
17/06/2002,8516,K,Q,J,10,
18/06/2002,8517,K,10,K,K,
18/06/2002,8518,A,Q,10,K,
18/06/2002,8519,J,9,8,10,
18/06/2002,8520,A,Q,Q,9,
19/06/2002,8521,7,8,10,10,
19/06/2002,8522,J,K,10,7,
19/06/2002,8523,J,A,A,A,
19/06/2002,8524,J,8,9,K,
20/06/2002,8525,A,J,K,8,
20/06/2002,8526,8,10,A,7,
20/06/2002,8527,Q,J,J,Q,
20/06/2002,8528,10,8,8,K,
20/06/2002,8529,9,J,J,A,
21/06/2002,8530,8,Q,A,Q,
21/06/2002,8531,10,K,Q,8,
22/06/2002,8532,8,J,10,K,
23/06/2002,8533,8,Q,9,Q,
23/06/2002,8534,Q,Q,7,J,
23/06/2002,8535,K,Q,Q,Q,
23/06/2002,8536,A,9,8,K,
24/06/2002,8537,A,Q,J,10,
24/06/2002,8538,9,K,8,Q,
24/06/2002,8539,8,K,A,J,
24/06/2002,8540,Q,J,Q,K,
25/06/2002,8541,9,10,7,8,
25/06/2002,8542,10,K,K,10,
25/06/2002,8543,7,10,7,A,
25/06/2002,8544,8,K,8,9,
26/06/2002,8545,J,7,A,7,
26/06/2002,8546,7,9,8,Q,
26/06/2002,8547,J,9,9,7,
26/06/2002,8548,A,A,8,A,
27/06/2002,8549,8,K,J,J,
27/06/2002,8550,8,7,9,A,
27/06/2002,8551,J,10,K,8,
27/06/2002,8552,7,10,K,9,
27/06/2002,8553,8,Q,K,A,
28/06/2002,8554,A,A,J,8,
28/06/2002,8555,Q,A,A,A,
29/06/2002,8556,7,K,K,A,
30/06/2002,8557,8,Q,8,10,
30/06/2002,8558,10,10,A,9,
30/06/2002,8559,10,K,9,K,
30/06/2002,8560,Q,9,J,A,
01/07/2002,8561,J,9,9,K,
01/07/2002,8562,9,10,J,10,
01/07/2002,8563,A,8,7,J,
01/07/2002,8564,8,A,10,A,
02/07/2002,8565,7,7,J,K,
02/07/2002,8566,7,10,9,Q,
02/07/2002,8567,7,8,7,9,
02/07/2002,8568,Q,J,Q,Q,
03/07/2002,8569,J,8,J,Q,
03/07/2002,8570,J,10,K,9,
03/07/2002,8571,8,8,9,K,
03/07/2002,8572,K,10,J,Q,
04/07/2002,8573,7,8,J,A,
04/07/2002,8574,Q,7,A,8,
04/07/2002,8575,A,10,7,10,
04/07/2002,8576,A,K,8,9,
04/07/2002,8577,8,7,A,8,
05/07/2002,8578,8,9,10,A,
05/07/2002,8579,7,7,7,Q,
06/07/2002,8580,Q,A,10,Q,
07/07/2002,8581,J,J,A,7,
07/07/2002,8582,8,K,J,7,
07/07/2002,8583,K,Q,10,8,
07/07/2002,8584,K,K,A,K,
08/07/2002,8585,J,Q,J,7,
08/07/2002,8586,9,A,10,8,
08/07/2002,8587,A,7,10,J,
08/07/2002,8588,Q,7,A,8,
09/07/2002,8589,10,10,K,9,
09/07/2002,8590,A,8,10,7,
09/07/2002,8591,A,Q,Q,10,
09/07/2002,8592,J,7,10,7,
10/07/2002,8593,K,8,8,J,
10/07/2002,8594,7,Q,10,J,
10/07/2002,8595,7,J,Q,9,
10/07/2002,8596,9,8,Q,J,
11/07/2002,8597,A,J,J,7,
11/07/2002,8598,K,Q,9,J,
11/07/2002,8599,K,9,9,10,
11/07/2002,8600,9,7,7,8,
11/07/2002,8601,9,10,Q,8,
12/07/2002,8602,8,7,J,7,
12/07/2002,8603,Q,K,Q,Q,
13/07/2002,8604,9,8,Q,10,
14/07/2002,8605,J,8,8,7,
14/07/2002,8606,J,A,A,7,
14/07/2002,8607,A,K,K,K,
14/07/2002,8608,J,9,K,10,
15/07/2002,8609,7,Q,A,8,
15/07/2002,8610,A,J,J,K,
15/07/2002,8611,8,A,Q,7,
15/07/2002,8612,10,K,9,K,
16/07/2002,8613,J,7,7,7,
16/07/2002,8614,8,Q,A,Q,
16/07/2002,8615,A,K,K,K,
16/07/2002,8616,10,A,9,9,
17/07/2002,8617,10,10,J,K,
17/07/2002,8618,K,A,J,J,
17/07/2002,8619,A,7,J,K,
17/07/2002,8620,Q,Q,Q,8,
18/07/2002,8621,A,10,A,10,
18/07/2002,8622,9,Q,A,K,
18/07/2002,8623,J,J,Q,Q,
18/07/2002,8624,7,A,K,J,
18/07/2002,8625,Q,A,Q,A,
19/07/2002,8626,7,K,K,8,
19/07/2002,8627,8,A,K,J,
20/07/2002,8628,Q,K,K,J,
21/07/2002,8629,9,Q,9,J,
21/07/2002,8630,7,Q,K,10,
21/07/2002,8631,Q,9,K,9,
21/07/2002,8632,9,9,9,10,
22/07/2002,8633,8,A,Q,J,
22/07/2002,8634,8,J,K,9,
22/07/2002,8635,8,Q,8,Q,
22/07/2002,8636,A,Q,9,8,
23/07/2002,8637,8,Q,Q,Q,
23/07/2002,8638,10,8,J,10,
23/07/2002,8639,8,10,A,8,
23/07/2002,8640,7,7,10,Q,
24/07/2002,8641,A,J,10,J,
24/07/2002,8642,J,10,J,7,
24/07/2002,8643,J,9,8,K,
24/07/2002,8644,7,A,8,Q,
25/07/2002,8645,K,Q,10,8,
25/07/2002,8646,K,9,7,Q,
25/07/2002,8647,9,J,8,A,
25/07/2002,8648,7,7,K,10,
25/07/2002,8649,7,Q,A,Q,
26/07/2002,8650,A,K,K,A,
26/07/2002,8651,J,10,A,8,
27/07/2002,8652,7,J,A,A,
28/07/2002,8653,Q,A,8,A,
28/07/2002,8654,9,9,10,K,
28/07/2002,8655,Q,10,9,K,
28/07/2002,8656,10,J,8,Q,
29/07/2002,8657,A,10,J,7,
29/07/2002,8658,Q,A,Q,7,
29/07/2002,8659,J,7,9,K,
29/07/2002,8660,8,J,K,K,
30/07/2002,8661,Q,Q,Q,10,
30/07/2002,8662,Q,K,J,8,
30/07/2002,8663,8,10,K,Q,
30/07/2002,8664,K,7,K,Q,
31/07/2002,8665,8,J,K,A,
31/07/2002,8666,10,A,K,J,
31/07/2002,8667,K,K,10,Q,
31/07/2002,8668,Q,7,10,9,
01/08/2002,8669,A,7,7,9,
01/08/2002,8670,7,K,J,Q,
01/08/2002,8671,9,Q,7,10,
01/08/2002,8672,8,K,A,Q,
01/08/2002,8673,8,10,K,J,
02/08/2002,8674,A,A,8,K,
02/08/2002,8675,J,Q,A,J,
03/08/2002,8676,9,A,9,A,
04/08/2002,8677,8,K,A,10,
04/08/2002,8678,9,K,J,9,
04/08/2002,8679,K,A,10,J,
04/08/2002,8680,A,10,Q,8,
05/08/2002,8681,K,A,A,A,
05/08/2002,8682,A,9,K,K,
05/08/2002,8683,9,10,9,J,
05/08/2002,8684,9,9,K,J,
06/08/2002,8685,J,9,8,J,
06/08/2002,8686,Q,A,7,Q,
06/08/2002,8687,9,10,8,Q,
06/08/2002,8688,A,J,Q,8,
07/08/2002,8689,Q,10,J,J,
07/08/2002,8690,A,10,Q,9,
07/08/2002,8691,A,A,K,Q,
07/08/2002,8692,J,10,J,9,
08/08/2002,8693,7,9,K,J,
08/08/2002,8694,K,A,10,K,
08/08/2002,8695,J,9,10,A,
08/08/2002,8696,Q,A,9,7,
08/08/2002,8697,Q,9,7,J,
09/08/2002,8698,Q,A,9,J,
09/08/2002,8699,9,8,8,10,
10/08/2002,8700,9,A,8,J,
11/08/2002,8701,Q,Q,9,A,
11/08/2002,8702,10,7,K,9,
11/08/2002,8703,K,K,7,9,
11/08/2002,8704,K,A,A,K,
12/08/2002,8705,A,9,Q,J,
12/08/2002,8706,10,8,9,8,
12/08/2002,8707,Q,J,A,7,
12/08/2002,8708,8,10,Q,K,
13/08/2002,8709,10,Q,10,K,
13/08/2002,8710,8,J,Q,9,
13/08/2002,8711,A,10,Q,7,
13/08/2002,8712,A,10,7,10,
14/08/2002,8713,J,Q,7,A,
14/08/2002,8714,8,10,A,Q,
14/08/2002,8715,A,Q,J,A,
14/08/2002,8716,A,Q,K,A,
15/08/2002,8717,9,7,K,8,
15/08/2002,8718,A,K,10,A,
15/08/2002,8719,J,9,Q,8,
15/08/2002,8720,K,10,7,A,
15/08/2002,8721,10,8,8,A,
16/08/2002,8722,A,K,8,7,
16/08/2002,8723,Q,Q,10,A,
17/08/2002,8724,9,9,K,K,
18/08/2002,8725,Q,J,8,J,
18/08/2002,8726,K,Q,J,8,
18/08/2002,8727,7,7,7,J,
18/08/2002,8728,A,9,A,9,
19/08/2002,8729,A,A,A,K,
19/08/2002,8730,Q,8,8,7,
19/08/2002,8731,7,7,Q,10,
19/08/2002,8732,10,Q,10,J,
20/08/2002,8733,K,J,8,8,
20/08/2002,8734,8,10,J,8,
20/08/2002,8735,9,K,10,K,
20/08/2002,8736,K,9,9,8,
21/08/2002,8737,9,9,K,Q,
21/08/2002,8738,9,7,K,J,
21/08/2002,8739,10,K,7,A,
21/08/2002,8740,K,7,9,K,
22/08/2002,8741,10,7,A,Q,
22/08/2002,8742,A,7,A,10,
22/08/2002,8743,A,Q,A,Q,
22/08/2002,8744,K,J,J,10,
22/08/2002,8745,Q,10,K,10,
23/08/2002,8746,Q,8,8,7,
23/08/2002,8747,J,K,A,8,
24/08/2002,8748,Q,Q,Q,8,
25/08/2002,8749,10,7,K,10,
25/08/2002,8750,8,J,7,A,
25/08/2002,8751,10,Q,7,10,
25/08/2002,8752,10,A,10,10,
26/08/2002,8753,J,8,8,8,
26/08/2002,8754,7,K,7,8,
26/08/2002,8755,Q,7,J,7,
26/08/2002,8756,A,9,K,8,
27/08/2002,8757,10,10,9,A,
27/08/2002,8758,7,K,7,J,
27/08/2002,8759,J,8,7,K,
27/08/2002,8760,9,7,10,9,
28/08/2002,8761,Q,8,9,7,
28/08/2002,8762,9,9,10,K,
28/08/2002,8763,Q,7,K,7,
28/08/2002,8764,10,8,10,J,
29/08/2002,8765,K,8,J,10,
29/08/2002,8766,9,Q,10,9,
29/08/2002,8767,A,J,J,7,
29/08/2002,8768,9,8,10,J,
29/08/2002,8769,9,K,K,Q,
30/08/2002,8770,10,10,8,A,
30/08/2002,8771,K,8,7,10,
31/08/2002,8772,K,8,7,9,
01/09/2002,8773,J,J,9,J,
01/09/2002,8774,K,8,10,10,
01/09/2002,8775,Q,9,10,Q,
01/09/2002,8776,A,7,J,J,
02/09/2002,8777,9,9,9,9,
02/09/2002,8778,9,10,10,8,
02/09/2002,8779,J,K,9,9,
02/09/2002,8780,9,Q,8,9,
03/09/2002,8781,J,7,10,10,
03/09/2002,8782,7,10,7,K,
03/09/2002,8783,8,A,A,J,
03/09/2002,8784,J,Q,J,7,
04/09/2002,8785,10,9,Q,7,
04/09/2002,8786,7,10,10,9,
04/09/2002,8787,A,9,10,8,
04/09/2002,8788,8,Q,Q,7,
05/09/2002,8789,7,9,9,8,
05/09/2002,8790,Q,7,9,7,
05/09/2002,8791,J,7,7,K,
05/09/2002,8792,J,Q,9,8,
05/09/2002,8793,10,8,K,J,
06/09/2002,8794,Q,A,10,K,
06/09/2002,8795,A,Q,7,7,
08/09/2002,8796,9,J,8,K,
09/09/2002,8797,K,8,A,K,
09/09/2002,8798,Q,A,K,9,
09/09/2002,8799,10,Q,A,7,
09/09/2002,8800,J,10,7,9,
10/09/2002,8801,K,7,J,K,
10/09/2002,8802,K,7,Q,K,
10/09/2002,8803,Q,Q,8,7,
10/09/2002,8804,10,A,Q,A,
11/09/2002,8805,9,K,J,10,
11/09/2002,8806,10,K,K,J,
11/09/2002,8807,K,10,10,J,
11/09/2002,8808,8,K,8,8,
12/09/2002,8809,Q,A,Q,10,
12/09/2002,8810,8,K,K,Q,
12/09/2002,8811,7,J,10,7,
12/09/2002,8812,7,Q,Q,A,
12/09/2002,8813,J,J,9,A,
13/09/2002,8814,Q,A,9,10,
13/09/2002,8815,J,K,A,Q,
14/09/2002,8816,A,Q,9,7,
15/09/2002,8817,J,9,Q,7,
16/09/2002,8818,9,J,J,8,
17/09/2002,8819,Q,10,7,K,
17/09/2002,8820,Q,9,Q,K,
17/09/2002,8821,10,8,7,10,
17/09/2002,8822,8,8,9,9,
18/09/2002,8823,7,8,J,7,
18/09/2002,8824,7,J,10,K,
18/09/2002,8825,Q,A,7,9,
18/09/2002,8826,A,Q,8,A,
19/09/2002,8827,A,Q,K,J,
19/09/2002,8828,A,10,K,7,
19/09/2002,8829,9,10,J,10,
19/09/2002,8830,7,8,7,8,
19/09/2002,8831,K,9,Q,Q,
20/09/2002,8832,Q,8,A,Q,
20/09/2002,8833,Q,10,Q,7,
21/09/2002,8834,8,10,J,9,
22/09/2002,8835,10,K,10,A,
22/09/2002,8836,K,10,9,A,
22/09/2002,8837,J,8,8,Q,
22/09/2002,8838,J,J,A,A,
23/09/2002,8839,A,9,K,10,
23/09/2002,8840,9,8,J,K,
23/09/2002,8841,7,10,Q,7,
23/09/2002,8842,8,8,J,9,
24/09/2002,8843,7,J,K,9,
24/09/2002,8844,7,7,10,J,
24/09/2002,8845,9,8,7,Q,
24/09/2002,8846,7,10,K,A,
25/09/2002,8847,10,9,Q,10,
25/09/2002,8848,7,8,K,K,
25/09/2002,8849,9,9,9,8,
25/09/2002,8850,K,K,9,7,
26/09/2002,8851,J,Q,9,9,
26/09/2002,8852,J,J,Q,10,
26/09/2002,8853,9,K,7,7,
26/09/2002,8854,7,J,Q,7,
26/09/2002,8855,J,7,J,10,
27/09/2002,8856,K,10,10,9,
27/09/2002,8857,K,9,9,10,
28/09/2002,8858,9,A,9,J,
29/09/2002,8859,9,7,Q,Q,
29/09/2002,8860,8,A,Q,8,
29/09/2002,8861,9,Q,8,7,
29/09/2002,8862,9,7,7,J,
30/09/2002,8863,9,7,10,7,
30/09/2002,8864,7,9,8,A,
30/09/2002,8865,A,8,10,10,
30/09/2002,8866,7,Q,8,8,
01/10/2002,8867,10,7,K,A,
01/10/2002,8868,8,Q,7,9,
01/10/2002,8869,7,J,8,A,
01/10/2002,8870,9,Q,K,Q,
02/10/2002,8871,K,7,8,9,
02/10/2002,8872,7,7,A,Q,
02/10/2002,8873,A,9,K,9,
02/10/2002,8874,Q,J,J,7,
03/10/2002,8875,7,A,9,Q,
03/10/2002,8876,K,J,8,Q,
03/10/2002,8877,10,10,A,10,
03/10/2002,8878,Q,Q,10,J,
03/10/2002,8879,10,K,J,K,
04/10/2002,8880,Q,7,7,A,
04/10/2002,8881,9,9,K,7,
05/10/2002,8882,10,Q,8,8,
06/10/2002,8883,9,7,9,J,
06/10/2002,8884,10,A,9,8,
06/10/2002,8885,J,J,K,8,
06/10/2002,8886,7,J,J,J,
07/10/2002,8887,A,9,K,A,
07/10/2002,8888,9,7,K,Q,
07/10/2002,8889,Q,7,Q,J,
07/10/2002,8890,8,K,8,A,
08/10/2002,8891,K,J,Q,7,
08/10/2002,8892,8,9,10,7,
08/10/2002,8893,Q,9,K,K,
08/10/2002,8894,8,7,9,9,
09/10/2002,8895,A,J,J,Q,
09/10/2002,8896,9,8,10,8,
09/10/2002,8897,10,J,J,7,
09/10/2002,8898,7,Q,J,A,
10/10/2002,8899,10,A,A,7,
10/10/2002,8900,7,Q,Q,A,
10/10/2002,8901,K,Q,10,10,
10/10/2002,8902,A,7,8,10,
10/10/2002,8903,A,10,8,8,
11/10/2002,8904,10,J,A,8,
11/10/2002,8905,Q,A,K,Q,
12/10/2002,8906,K,10,Q,9,
13/10/2002,8907,8,7,8,Q,
13/10/2002,8908,10,8,K,10,
13/10/2002,8909,Q,J,J,A,
13/10/2002,8910,8,Q,10,8,
14/10/2002,8911,A,K,7,J,
14/10/2002,8912,9,7,8,K,
14/10/2002,8913,10,7,7,J,
14/10/2002,8914,10,10,J,9,
15/10/2002,8915,K,10,8,J,
15/10/2002,8916,K,9,9,K,
15/10/2002,8917,Q,8,Q,Q,
15/10/2002,8918,J,K,A,K,
16/10/2002,8919,A,9,9,K,
16/10/2002,8920,K,Q,8,10,
16/10/2002,8921,A,7,10,8,
16/10/2002,8922,10,J,8,A,
17/10/2002,8923,7,7,Q,9,
17/10/2002,8924,A,7,7,10,
17/10/2002,8925,9,10,A,A,
17/10/2002,8926,9,8,A,Q,
17/10/2002,8927,8,Q,A,K,
18/10/2002,8928,Q,J,Q,J,
18/10/2002,8929,J,J,K,10,
19/10/2002,8930,A,A,K,K,
20/10/2002,8931,8,A,Q,Q,
20/10/2002,8932,8,J,7,K,
20/10/2002,8933,8,A,J,Q,
20/10/2002,8934,K,8,10,A,
21/10/2002,8935,A,J,10,7,
21/10/2002,8936,K,K,J,Q,
21/10/2002,8937,10,7,K,7,
21/10/2002,8938,A,K,K,10,
22/10/2002,8939,9,Q,9,Q,
22/10/2002,8940,10,9,7,9,
22/10/2002,8941,9,9,K,K,
22/10/2002,8942,J,8,A,9,
23/10/2002,8943,K,9,10,7,
23/10/2002,8944,8,Q,Q,K,
23/10/2002,8945,7,Q,Q,Q,
23/10/2002,8946,J,A,7,10,
24/10/2002,8947,Q,10,7,9,
24/10/2002,8948,8,A,10,Q,
24/10/2002,8949,J,8,Q,A,
24/10/2002,8950,10,K,A,Q,
24/10/2002,8951,7,A,Q,A,
25/10/2002,8952,8,8,Q,J,
25/10/2002,8953,10,A,8,9,
26/10/2002,8954,K,K,7,J,
27/10/2002,8955,10,Q,K,J,
27/10/2002,8956,8,8,A,J,
27/10/2002,8957,7,9,K,K,
27/10/2002,8958,8,9,8,10,
28/10/2002,8959,8,Q,7,K,
28/10/2002,8960,9,J,7,9,
28/10/2002,8961,9,Q,8,9,
28/10/2002,8962,J,J,K,A,
29/10/2002,8963,8,9,10,7,
29/10/2002,8964,K,A,A,10,
29/10/2002,8965,Q,10,10,7,
29/10/2002,8966,10,J,8,7,
30/10/2002,8967,Q,10,K,J,
30/10/2002,8968,7,K,7,J,
30/10/2002,8969,K,Q,8,10,
30/10/2002,8970,10,8,8,10,
31/10/2002,8971,10,8,Q,10,
31/10/2002,8972,9,8,J,K,
31/10/2002,8973,J,8,A,K,
31/10/2002,8974,A,J,7,K,
31/10/2002,8975,A,10,Q,K,
01/11/2002,8976,J,A,9,A,
01/11/2002,8977,9,K,A,Q,
02/11/2002,8978,10,10,K,8,
03/11/2002,8979,8,J,9,10,
03/11/2002,8980,Q,K,9,K,
03/11/2002,8981,7,A,Q,10,
03/11/2002,8982,9,10,Q,J,
04/11/2002,8983,K,10,10,9,
04/11/2002,8984,10,10,A,A,
04/11/2002,8985,8,Q,J,7,
04/11/2002,8986,Q,8,10,A,
05/11/2002,8987,10,K,7,10,
05/11/2002,8988,10,K,9,J,
05/11/2002,8989,Q,8,7,10,
05/11/2002,8990,7,10,A,Q,
06/11/2002,8991,8,K,J,K,
06/11/2002,8992,10,K,Q,A,
06/11/2002,8993,8,7,A,Q,
06/11/2002,8994,7,9,8,9,
07/11/2002,8995,J,9,7,10,
07/11/2002,8996,9,9,10,7,
07/11/2002,8997,J,Q,J,9,
07/11/2002,8998,K,K,A,A,
07/11/2002,8999,10,Q,10,Q,
08/11/2002,9000,Q,K,Q,K,
08/11/2002,9001,J,10,A,A,
09/11/2002,9002,9,7,K,9,
10/11/2002,9003,8,7,A,10,
10/11/2002,9004,A,A,10,10,
10/11/2002,9005,A,9,7,J,
10/11/2002,9006,K,K,A,7,
11/11/2002,9007,K,Q,Q,8,
11/11/2002,9008,8,7,7,J,
11/11/2002,9009,K,10,9,Q,
11/11/2002,9010,J,K,K,Q,
12/11/2002,9011,8,Q,K,7,
12/11/2002,9012,K,10,A,9,
12/11/2002,9013,9,A,7,7,
12/11/2002,9014,9,Q,Q,K,
13/11/2002,9015,Q,Q,7,J,
13/11/2002,9016,Q,Q,10,9,
13/11/2002,9017,9,10,8,7,
13/11/2002,9018,Q,7,8,A,
14/11/2002,9019,K,8,9,Q,
14/11/2002,9020,7,K,Q,9,
14/11/2002,9021,8,J,Q,A,
14/11/2002,9022,7,A,J,7,
14/11/2002,9023,10,9,J,K,
15/11/2002,9024,8,7,8,K,
15/11/2002,9025,7,9,A,A,
16/11/2002,9026,J,10,K,A,
17/11/2002,9027,Q,8,9,J,
17/11/2002,9028,Q,K,8,J,
17/11/2002,9029,7,K,8,7,
17/11/2002,9030,J,K,10,7,
18/11/2002,9031,9,8,A,9,
18/11/2002,9032,7,8,Q,7,
18/11/2002,9033,10,A,K,8,
18/11/2002,9034,J,9,9,K,
19/11/2002,9035,7,7,K,8,
19/11/2002,9036,9,7,10,A,
19/11/2002,9037,9,Q,K,A,
19/11/2002,9038,J,K,J,J,
20/11/2002,9039,A,8,10,8,
20/11/2002,9040,7,K,9,8,
20/11/2002,9041,9,K,Q,9,
20/11/2002,9042,8,K,Q,9,
21/11/2002,9043,J,J,9,K,
21/11/2002,9044,Q,10,J,K,
21/11/2002,9045,7,8,9,9,
21/11/2002,9046,9,J,A,8,
21/11/2002,9047,J,8,J,8,
22/11/2002,9048,7,7,8,A,
22/11/2002,9049,8,A,9,J,
23/11/2002,9050,9,9,10,9,
24/11/2002,9051,9,J,Q,9,
24/11/2002,9052,7,7,K,9,
24/11/2002,9053,K,K,J,8,
24/11/2002,9054,7,J,8,8,
25/11/2002,9055,7,J,Q,10,
25/11/2002,9056,8,Q,Q,7,
