תאריך,הגרלה,תלתן,יהלום,לב,עלה
28/09/2008,18646,J,Q,7,7,
28/09/2008,18647,9,7,10,Q,
28/09/2008,18648,J,7,7,9,
28/09/2008,18649,8,A,10,9,
28/09/2008,18650,8,7,K,A,
29/09/2008,18651,8,A,10,9,
29/09/2008,18652,Q,10,K,J,
29/09/2008,18653,A,9,Q,K,
01/10/2008,18654,8,9,Q,9,
01/10/2008,18655,9,10,J,10,
02/10/2008,18656,A,8,J,8,
02/10/2008,18657,8,K,7,7,
02/10/2008,18658,7,7,K,9,
02/10/2008,18659,Q,A,8,J,
02/10/2008,18660,Q,A,8,K,
02/10/2008,18661,9,Q,J,K,
03/10/2008,18662,Q,8,7,A,
03/10/2008,18663,K,10,7,Q,
03/10/2008,18664,10,7,J,Q,
04/10/2008,18665,J,J,9,J,
04/10/2008,18666,9,7,A,9,
05/10/2008,18667,Q,J,A,A,
05/10/2008,18668,8,Q,K,Q,
05/10/2008,18669,A,8,K,8,
05/10/2008,18670,8,7,7,8,
05/10/2008,18671,A,7,8,A,
05/10/2008,18672,10,Q,K,10,
06/10/2008,18673,7,8,7,9,
06/10/2008,18674,A,7,J,Q,
06/10/2008,18675,10,Q,K,J,
06/10/2008,18676,A,10,A,A,
06/10/2008,18677,K,9,A,J,
06/10/2008,18678,J,A,J,9,
07/10/2008,18679,Q,J,J,A,
07/10/2008,18680,9,Q,Q,8,
07/10/2008,18681,J,J,Q,9,
07/10/2008,18682,10,Q,9,Q,
07/10/2008,18683,Q,10,10,A,
07/10/2008,18684,A,8,10,7,
08/10/2008,18685,9,K,J,8,
09/10/2008,18686,7,10,A,J,
09/10/2008,18687,J,Q,K,9,
10/10/2008,18688,10,7,K,8,
10/10/2008,18689,8,9,10,7,
10/10/2008,18690,8,A,7,K,
11/10/2008,18691,8,10,7,10,
11/10/2008,18692,Q,Q,8,J,
12/10/2008,18693,10,7,J,Q,
12/10/2008,18694,K,Q,A,9,
12/10/2008,18695,9,J,J,7,
12/10/2008,18696,A,10,Q,9,
12/10/2008,18697,Q,7,9,10,
12/10/2008,18698,10,10,8,J,
13/10/2008,18699,8,9,8,8,
13/10/2008,18700,Q,J,K,Q,
13/10/2008,18701,A,J,J,10,
14/10/2008,18702,10,9,K,A,
14/10/2008,18703,Q,Q,7,A,
15/10/2008,18704,9,A,7,Q,
15/10/2008,18705,7,A,8,J,
15/10/2008,18706,Q,10,9,A,
15/10/2008,18707,9,10,8,K,
15/10/2008,18708,9,10,7,7,
15/10/2008,18709,Q,10,Q,10,
16/10/2008,18710,8,9,9,J,
16/10/2008,18711,10,9,7,K,
16/10/2008,18712,7,Q,J,A,
16/10/2008,18713,9,Q,J,A,
16/10/2008,18714,10,8,K,Q,
16/10/2008,18715,J,8,A,J,
17/10/2008,18716,J,A,8,7,
17/10/2008,18717,Q,A,10,10,
17/10/2008,18718,K,J,Q,9,
18/10/2008,18719,Q,Q,J,7,
18/10/2008,18720,K,K,A,Q,
19/10/2008,18721,9,A,10,9,
19/10/2008,18722,8,A,7,7,
19/10/2008,18723,7,J,Q,Q,
19/10/2008,18724,J,K,Q,9,
19/10/2008,18725,7,K,A,8,
19/10/2008,18726,K,Q,J,A,
20/10/2008,18727,A,Q,J,8,
20/10/2008,18728,10,K,K,7,
20/10/2008,18729,10,K,J,K,
21/10/2008,18730,10,10,K,10,
21/10/2008,18731,7,Q,A,7,
22/10/2008,18732,9,A,7,7,
22/10/2008,18733,10,7,A,J,
22/10/2008,18734,7,7,7,Q,
22/10/2008,18735,10,J,7,J,
22/10/2008,18736,A,Q,Q,9,
22/10/2008,18737,A,J,K,Q,
23/10/2008,18738,K,7,Q,A,
23/10/2008,18739,9,7,K,7,
23/10/2008,18740,10,Q,7,9,
23/10/2008,18741,9,Q,K,Q,
23/10/2008,18742,Q,7,9,K,
23/10/2008,18743,Q,7,9,Q,
24/10/2008,18744,K,J,8,10,
24/10/2008,18745,9,9,9,K,
24/10/2008,18746,8,Q,K,8,
25/10/2008,18747,7,J,7,7,
25/10/2008,18748,K,J,10,J,
26/10/2008,18749,Q,7,7,A,
26/10/2008,18750,A,7,K,A,
26/10/2008,18751,8,9,Q,7,
26/10/2008,18752,7,9,J,J,
26/10/2008,18753,9,K,A,K,
26/10/2008,18754,8,K,A,9,
27/10/2008,18755,7,10,J,9,
27/10/2008,18756,9,K,Q,K,
27/10/2008,18757,10,7,J,Q,
27/10/2008,18758,J,8,7,10,
27/10/2008,18759,A,10,K,9,
27/10/2008,18760,9,Q,7,K,
28/10/2008,18761,9,Q,10,Q,
28/10/2008,18762,A,10,9,9,
28/10/2008,18763,Q,J,8,A,
28/10/2008,18764,A,10,A,7,
28/10/2008,18765,10,10,J,10,
28/10/2008,18766,7,8,10,7,
29/10/2008,18767,10,Q,Q,9,
29/10/2008,18768,A,J,K,J,
29/10/2008,18769,A,7,8,9,
29/10/2008,18770,K,A,J,J,
29/10/2008,18771,10,10,8,8,
29/10/2008,18772,8,10,Q,A,
30/10/2008,18773,9,10,8,9,
30/10/2008,18774,A,7,Q,9,
30/10/2008,18775,Q,K,8,J,
30/10/2008,18776,8,7,10,9,
30/10/2008,18777,8,7,8,K,
30/10/2008,18778,A,Q,10,Q,
31/10/2008,18779,J,10,7,J,
31/10/2008,18780,8,7,9,K,
31/10/2008,18781,9,J,A,J,
01/11/2008,18782,K,7,10,7,
01/11/2008,18783,K,10,Q,10,
02/11/2008,18784,Q,K,8,A,
02/11/2008,18785,Q,8,J,J,
02/11/2008,18786,9,Q,10,10,
02/11/2008,18787,A,9,8,7,
02/11/2008,18788,J,Q,10,8,
02/11/2008,18789,8,Q,J,K,
03/11/2008,18790,7,J,9,8,
03/11/2008,18791,7,7,Q,9,
03/11/2008,18792,10,A,7,7,
03/11/2008,18793,9,J,8,Q,
03/11/2008,18794,J,K,9,7,
03/11/2008,18795,10,8,K,J,
04/11/2008,18796,Q,10,A,7,
04/11/2008,18797,A,8,Q,7,
04/11/2008,18798,A,Q,8,J,
04/11/2008,18799,7,J,K,8,
04/11/2008,18800,Q,K,7,J,
04/11/2008,18801,A,A,K,A,
05/11/2008,18802,8,9,K,J,
05/11/2008,18803,J,10,A,K,
05/11/2008,18804,K,8,9,J,
05/11/2008,18805,9,9,K,8,
05/11/2008,18806,A,A,A,J,
05/11/2008,18807,A,Q,9,10,
06/11/2008,18808,9,9,9,10,
06/11/2008,18809,7,Q,J,10,
06/11/2008,18810,A,A,7,7,
06/11/2008,18811,J,A,A,A,
06/11/2008,18812,Q,K,10,8,
06/11/2008,18813,A,8,K,A,
07/11/2008,18814,K,Q,K,K,
07/11/2008,18815,8,7,K,K,
07/11/2008,18816,10,10,7,A,
08/11/2008,18817,Q,K,8,8,
08/11/2008,18818,8,K,9,A,
09/11/2008,18819,9,7,9,9,
09/11/2008,18820,8,7,K,10,
09/11/2008,18821,7,K,10,A,
09/11/2008,18822,K,7,9,Q,
09/11/2008,18823,10,7,10,J,
09/11/2008,18824,8,A,A,Q,
10/11/2008,18825,8,Q,10,9,
10/11/2008,18826,K,A,J,K,
10/11/2008,18827,J,J,Q,7,
10/11/2008,18828,7,8,Q,8,
10/11/2008,18829,10,9,A,9,
10/11/2008,18830,7,J,8,K,
11/11/2008,18831,J,10,10,Q,
11/11/2008,18832,A,A,8,7,
11/11/2008,18833,7,7,K,8,
11/11/2008,18834,10,K,Q,A,
11/11/2008,18835,A,Q,8,7,
11/11/2008,18836,9,7,7,8,
12/11/2008,18837,A,A,Q,7,
12/11/2008,18838,Q,10,J,J,
12/11/2008,18839,7,8,7,A,
12/11/2008,18840,A,A,J,10,
12/11/2008,18841,9,8,J,9,
12/11/2008,18842,9,10,Q,A,
13/11/2008,18843,8,8,7,K,
13/11/2008,18844,9,10,A,A,
13/11/2008,18845,9,8,8,K,
13/11/2008,18846,Q,K,7,7,
13/11/2008,18847,K,9,9,8,
13/11/2008,18848,9,10,9,Q,
14/11/2008,18849,A,7,Q,J,
14/11/2008,18850,9,8,J,7,
14/11/2008,18851,8,7,J,K,
15/11/2008,18852,8,8,10,J,
15/11/2008,18853,8,Q,J,8,
16/11/2008,18854,K,Q,A,10,
16/11/2008,18855,A,K,8,K,
16/11/2008,18856,Q,J,9,K,
16/11/2008,18857,K,K,J,7,
16/11/2008,18858,8,9,J,K,
16/11/2008,18859,8,8,A,K,
17/11/2008,18860,Q,10,A,J,
17/11/2008,18861,J,10,J,J,
17/11/2008,18862,J,9,A,8,
17/11/2008,18863,K,7,10,8,
17/11/2008,18864,Q,7,7,J,
17/11/2008,18865,9,10,Q,9,
18/11/2008,18866,9,9,Q,A,
18/11/2008,18867,K,J,7,K,
18/11/2008,18868,Q,A,9,9,
18/11/2008,18869,10,8,7,7,
18/11/2008,18870,10,7,K,10,
18/11/2008,18871,7,K,9,10,
19/11/2008,18872,J,10,10,Q,
19/11/2008,18873,7,8,8,Q,
19/11/2008,18874,9,8,Q,A,
19/11/2008,18875,K,J,8,10,
19/11/2008,18876,7,J,K,9,
19/11/2008,18877,8,J,10,J,
20/11/2008,18878,8,8,A,K,
20/11/2008,18879,K,J,7,10,
20/11/2008,18880,8,8,9,Q,
20/11/2008,18881,9,7,A,8,
20/11/2008,18882,8,10,9,Q,
20/11/2008,18883,Q,8,A,7,
21/11/2008,18884,8,8,10,8,
21/11/2008,18885,Q,10,8,K,
21/11/2008,18886,A,J,Q,10,
22/11/2008,18887,J,7,Q,9,
22/11/2008,18888,J,J,9,10,
23/11/2008,18889,J,10,J,Q,
23/11/2008,18890,7,8,7,7,
23/11/2008,18891,8,J,9,A,
23/11/2008,18892,9,K,Q,8,
23/11/2008,18893,9,8,K,J,
23/11/2008,18894,K,8,10,Q,
24/11/2008,18895,8,J,J,9,
24/11/2008,18896,J,K,8,A,
24/11/2008,18897,K,7,8,8,
24/11/2008,18898,J,10,8,8,
24/11/2008,18899,7,Q,8,9,
24/11/2008,18900,7,J,J,10,
25/11/2008,18901,K,10,10,8,
25/11/2008,18902,J,Q,J,Q,
25/11/2008,18903,K,J,10,K,
25/11/2008,18904,10,9,10,9,
25/11/2008,18905,J,Q,K,8,
25/11/2008,18906,9,8,A,J,
26/11/2008,18907,7,9,10,K,
26/11/2008,18908,K,10,Q,10,
26/11/2008,18909,Q,8,10,A,
26/11/2008,18910,A,A,10,J,
26/11/2008,18911,Q,K,7,K,
26/11/2008,18912,A,10,7,7,
27/11/2008,18913,10,9,Q,A,
27/11/2008,18914,9,9,9,9,
27/11/2008,18915,10,8,K,Q,
27/11/2008,18916,K,10,7,K,
27/11/2008,18917,A,A,K,10,
27/11/2008,18918,9,K,Q,9,
28/11/2008,18919,10,9,J,9,
28/11/2008,18920,K,J,7,Q,
28/11/2008,18921,K,Q,A,9,
29/11/2008,18922,10,9,7,10,
29/11/2008,18923,J,8,9,9,
30/11/2008,18924,8,8,A,9,
30/11/2008,18925,8,J,8,8,
30/11/2008,18926,J,9,7,9,
30/11/2008,18927,J,J,10,8,
30/11/2008,18928,9,8,J,10,
30/11/2008,18929,10,K,J,A,
01/12/2008,18930,9,8,Q,9,
01/12/2008,18931,J,8,K,Q,
01/12/2008,18932,9,10,10,K,
01/12/2008,18933,10,9,8,8,
01/12/2008,18934,K,A,9,Q,
01/12/2008,18935,Q,J,J,10,
02/12/2008,18936,9,J,8,10,
02/12/2008,18937,9,A,9,8,
02/12/2008,18938,J,A,A,10,
02/12/2008,18939,K,8,K,7,
02/12/2008,18940,Q,9,K,Q,
02/12/2008,18941,7,A,K,10,
03/12/2008,18942,J,Q,10,A,
03/12/2008,18943,9,A,J,Q,
03/12/2008,18944,10,8,9,10,
03/12/2008,18945,7,J,A,9,
03/12/2008,18946,7,Q,K,Q,
03/12/2008,18947,8,K,Q,K,
04/12/2008,18948,10,A,Q,7,
04/12/2008,18949,A,A,J,A,
04/12/2008,18950,10,7,8,K,
04/12/2008,18951,7,A,A,7,
04/12/2008,18952,9,7,8,K,
04/12/2008,18953,8,J,7,9,
05/12/2008,18954,7,9,K,10,
05/12/2008,18955,A,9,J,10,
05/12/2008,18956,J,J,7,K,
06/12/2008,18957,9,10,Q,9,
06/12/2008,18958,K,K,10,A,
07/12/2008,18959,7,8,Q,7,
07/12/2008,18960,9,9,A,10,
07/12/2008,18961,K,A,Q,J,
07/12/2008,18962,Q,8,J,10,
07/12/2008,18963,Q,10,Q,K,
07/12/2008,18964,9,K,Q,7,
08/12/2008,18965,9,10,7,8,
08/12/2008,18966,9,10,K,8,
08/12/2008,18967,10,8,7,7,
08/12/2008,18968,K,J,Q,7,
08/12/2008,18969,Q,10,Q,9,
08/12/2008,18970,8,A,10,K,
09/12/2008,18971,J,8,Q,9,
09/12/2008,18972,K,7,7,7,
09/12/2008,18973,10,A,8,K,
09/12/2008,18974,8,9,J,9,
09/12/2008,18975,9,A,10,8,
09/12/2008,18976,9,8,8,8,
10/12/2008,18977,A,K,K,Q,
10/12/2008,18978,J,Q,7,7,
10/12/2008,18979,K,7,8,Q,
10/12/2008,18980,9,9,A,7,
10/12/2008,18981,K,10,A,A,
10/12/2008,18982,J,Q,K,A,
11/12/2008,18983,10,Q,9,10,
11/12/2008,18984,9,8,8,9,
11/12/2008,18985,K,J,9,Q,
11/12/2008,18986,A,10,J,A,
11/12/2008,18987,K,8,10,J,
11/12/2008,18988,7,10,J,Q,
12/12/2008,18989,Q,A,K,K,
12/12/2008,18990,9,K,8,J,
12/12/2008,18991,8,Q,K,8,
13/12/2008,18992,Q,A,Q,Q,
13/12/2008,18993,K,A,J,J,
14/12/2008,18994,Q,A,7,Q,
14/12/2008,18995,Q,K,J,J,
14/12/2008,18996,7,8,A,10,
14/12/2008,18997,8,9,8,9,
14/12/2008,18998,A,A,8,9,
14/12/2008,18999,Q,7,K,Q,
15/12/2008,19000,A,Q,J,J,
15/12/2008,19001,9,Q,8,7,
15/12/2008,19002,Q,7,9,A,
15/12/2008,19003,Q,10,K,7,
15/12/2008,19004,Q,K,Q,Q,
15/12/2008,19005,8,J,7,8,
16/12/2008,19006,7,9,9,10,
16/12/2008,19007,J,Q,A,J,
16/12/2008,19008,K,8,10,A,
16/12/2008,19009,J,10,K,8,
16/12/2008,19010,9,Q,9,A,
16/12/2008,19011,A,8,10,A,
17/12/2008,19012,J,9,8,J,
17/12/2008,19013,8,K,A,7,
17/12/2008,19014,8,J,Q,A,
17/12/2008,19015,K,7,K,Q,
17/12/2008,19016,10,10,7,10,
17/12/2008,19017,J,K,10,A,
18/12/2008,19018,8,8,Q,9,
18/12/2008,19019,10,J,9,7,
18/12/2008,19020,7,A,9,7,
18/12/2008,19021,A,9,7,7,
18/12/2008,19022,J,10,Q,K,
18/12/2008,19023,K,7,7,7,
19/12/2008,19024,J,J,Q,9,
19/12/2008,19025,10,10,9,9,
19/12/2008,19026,8,8,J,8,
20/12/2008,19027,Q,8,8,K,
20/12/2008,19028,A,A,A,K,
21/12/2008,19029,8,A,J,Q,
21/12/2008,19030,A,A,7,10,
21/12/2008,19031,7,9,K,7,
21/12/2008,19032,A,9,7,7,
21/12/2008,19033,J,7,10,J,
21/12/2008,19034,8,K,Q,Q,
22/12/2008,19035,8,7,A,K,
22/12/2008,19036,K,A,8,Q,
22/12/2008,19037,8,K,10,A,
22/12/2008,19038,J,8,8,9,
22/12/2008,19039,J,Q,J,8,
22/12/2008,19040,7,8,9,Q,
23/12/2008,19041,Q,K,9,K,
23/12/2008,19042,A,8,Q,J,
23/12/2008,19043,A,9,A,K,
23/12/2008,19044,8,J,8,7,
23/12/2008,19045,K,K,A,Q,
23/12/2008,19046,K,Q,10,8,
24/12/2008,19047,Q,7,A,K,
24/12/2008,19048,J,J,A,9,
24/12/2008,19049,7,9,7,9,
24/12/2008,19050,J,J,Q,A,
24/12/2008,19051,Q,8,Q,A,
24/12/2008,19052,7,A,8,Q,
25/12/2008,19053,10,7,Q,K,
25/12/2008,19054,A,A,9,A,
25/12/2008,19055,7,A,9,8,
25/12/2008,19056,7,9,10,Q,
25/12/2008,19057,8,7,9,8,
25/12/2008,19058,10,Q,10,10,
26/12/2008,19059,J,J,K,10,
26/12/2008,19060,Q,A,9,9,
26/12/2008,19061,K,10,10,9,
27/12/2008,19062,Q,A,J,J,
27/12/2008,19063,Q,7,7,Q,
28/12/2008,19064,10,Q,A,Q,
28/12/2008,19065,A,J,9,A,
28/12/2008,19066,8,7,J,K,
28/12/2008,19067,K,7,9,9,
28/12/2008,19068,10,8,K,Q,
28/12/2008,19069,A,K,Q,Q,
29/12/2008,19070,8,10,A,9,
29/12/2008,19071,J,7,J,9,
29/12/2008,19072,8,K,9,J,
29/12/2008,19073,J,A,J,8,
29/12/2008,19074,7,Q,K,7,
29/12/2008,19075,Q,7,K,Q,
30/12/2008,19076,Q,7,9,7,
30/12/2008,19077,Q,K,A,9,
30/12/2008,19078,10,J,A,A,
30/12/2008,19079,7,10,K,J,
30/12/2008,19080,7,10,K,Q,
30/12/2008,19081,A,7,9,J,
31/12/2008,19082,A,A,8,8,
31/12/2008,19083,7,A,K,Q,
31/12/2008,19084,7,7,J,Q,
31/12/2008,19085,A,8,9,Q,
31/12/2008,19086,8,10,9,7,
31/12/2008,19087,A,K,K,Q,
01/01/2009,19088,10,10,A,J,
01/01/2009,19089,10,7,A,K,
01/01/2009,19090,A,J,A,10,
01/01/2009,19091,9,9,10,A,
01/01/2009,19092,7,7,J,8,
01/01/2009,19093,K,A,9,K,
02/01/2009,19094,Q,8,8,J,
02/01/2009,19095,J,7,7,J,
02/01/2009,19096,J,9,Q,A,
03/01/2009,19097,10,J,Q,9,
03/01/2009,19098,7,10,J,Q,
04/01/2009,19099,Q,8,Q,10,
04/01/2009,19100,Q,7,7,9,
04/01/2009,19101,10,7,K,8,
04/01/2009,19102,A,J,Q,7,
04/01/2009,19103,8,K,A,10,
04/01/2009,19104,9,9,8,7,
05/01/2009,19105,K,7,9,A,
05/01/2009,19106,7,8,K,J,
05/01/2009,19107,Q,J,Q,A,
05/01/2009,19108,7,A,10,7,
05/01/2009,19109,K,10,9,Q,
05/01/2009,19110,7,A,K,9,
06/01/2009,19111,8,J,9,Q,
06/01/2009,19112,Q,7,A,10,
06/01/2009,19113,K,Q,8,8,
06/01/2009,19114,J,8,8,Q,
06/01/2009,19115,A,Q,8,J,
06/01/2009,19116,10,10,9,K,
07/01/2009,19117,K,A,8,10,
07/01/2009,19118,8,A,10,8,
07/01/2009,19119,J,K,K,Q,
07/01/2009,19120,9,A,J,A,
07/01/2009,19121,9,A,9,7,
07/01/2009,19122,J,K,8,8,
08/01/2009,19123,8,Q,10,9,
08/01/2009,19124,8,7,9,8,
08/01/2009,19125,9,10,J,8,
08/01/2009,19126,8,J,10,A,
08/01/2009,19127,8,7,9,A,
08/01/2009,19128,10,7,Q,7,
09/01/2009,19129,K,A,10,10,
09/01/2009,19130,7,J,9,Q,
09/01/2009,19131,9,K,K,J,
10/01/2009,19132,Q,Q,K,J,
10/01/2009,19133,8,Q,8,A,
11/01/2009,19134,8,K,10,J,
11/01/2009,19135,A,7,10,Q,
11/01/2009,19136,J,J,9,K,
11/01/2009,19137,10,7,A,10,
11/01/2009,19138,9,A,K,10,
11/01/2009,19139,9,9,10,J,
12/01/2009,19140,Q,A,10,10,
12/01/2009,19141,9,8,Q,K,
12/01/2009,19142,7,J,7,J,
12/01/2009,19143,9,10,7,J,
12/01/2009,19144,K,7,J,8,
12/01/2009,19145,J,K,Q,7,
13/01/2009,19146,8,A,8,Q,
13/01/2009,19147,8,A,J,Q,
13/01/2009,19148,Q,Q,9,Q,
13/01/2009,19149,K,J,A,8,
13/01/2009,19150,A,7,8,J,
13/01/2009,19151,9,7,K,K,
14/01/2009,19152,9,9,10,K,
14/01/2009,19153,Q,A,9,7,
14/01/2009,19154,A,10,J,10,
14/01/2009,19155,9,7,J,K,
14/01/2009,19156,8,Q,8,8,
14/01/2009,19157,J,8,9,8,
15/01/2009,19158,7,8,10,Q,
15/01/2009,19159,7,9,J,7,
15/01/2009,19160,8,Q,Q,A,
15/01/2009,19161,J,Q,J,Q,
15/01/2009,19162,A,9,10,K,
15/01/2009,19163,7,8,8,K,
16/01/2009,19164,J,A,A,A,
16/01/2009,19165,7,9,Q,J,
16/01/2009,19166,10,7,8,10,
17/01/2009,19167,Q,K,8,A,
17/01/2009,19168,9,Q,7,8,
18/01/2009,19169,A,A,9,7,
18/01/2009,19170,8,8,Q,K,
18/01/2009,19171,K,A,10,7,
18/01/2009,19172,9,8,10,10,
18/01/2009,19173,7,7,7,Q,
18/01/2009,19174,A,A,A,7,
19/01/2009,19175,7,Q,8,10,
19/01/2009,19176,J,A,8,A,
19/01/2009,19177,9,10,9,K,
19/01/2009,19178,A,10,K,J,
19/01/2009,19179,J,A,J,A,
19/01/2009,19180,Q,7,J,7,
20/01/2009,19181,K,7,8,9,
20/01/2009,19182,7,Q,Q,9,
20/01/2009,19183,K,Q,7,7,
20/01/2009,19184,Q,K,9,A,
20/01/2009,19185,7,K,7,8,
20/01/2009,19186,9,9,J,8,
21/01/2009,19187,10,10,10,K,
21/01/2009,19188,J,Q,J,7,
21/01/2009,19189,10,J,J,Q,
21/01/2009,19190,Q,K,J,10,
21/01/2009,19191,J,8,8,10,
21/01/2009,19192,10,A,10,K,
22/01/2009,19193,9,J,7,A,
22/01/2009,19194,K,8,J,A,
22/01/2009,19195,8,8,8,Q,
22/01/2009,19196,J,9,9,7,
22/01/2009,19197,A,J,A,J,
22/01/2009,19198,Q,J,8,7,
23/01/2009,19199,10,8,A,9,
23/01/2009,19200,9,Q,A,Q,
23/01/2009,19201,7,7,10,7,
24/01/2009,19202,A,A,A,9,
24/01/2009,19203,A,10,A,8,
25/01/2009,19204,K,10,9,7,
25/01/2009,19205,A,J,10,8,
25/01/2009,19206,K,Q,7,8,
25/01/2009,19207,10,9,K,8,
25/01/2009,19208,A,10,7,A,
25/01/2009,19209,10,9,J,8,
26/01/2009,19210,9,8,K,10,
26/01/2009,19211,10,J,J,J,
26/01/2009,19212,A,8,A,J,
26/01/2009,19213,8,7,7,Q,
26/01/2009,19214,K,8,J,K,
26/01/2009,19215,10,8,A,8,
27/01/2009,19216,7,9,A,7,
27/01/2009,19217,Q,A,A,9,
27/01/2009,19218,Q,J,10,9,
27/01/2009,19219,J,9,8,10,
27/01/2009,19220,9,A,10,J,
27/01/2009,19221,8,8,Q,A,
28/01/2009,19222,7,9,Q,8,
28/01/2009,19223,10,Q,7,8,
28/01/2009,19224,A,7,8,9,
28/01/2009,19225,8,10,10,J,
28/01/2009,19226,9,Q,9,7,
28/01/2009,19227,9,7,9,7,
29/01/2009,19228,Q,A,A,J,
29/01/2009,19229,8,A,10,K,
29/01/2009,19230,A,K,8,10,
29/01/2009,19231,Q,8,J,8,
29/01/2009,19232,10,8,9,Q,
29/01/2009,19233,Q,Q,8,A,
30/01/2009,19234,J,J,7,8,
30/01/2009,19235,K,Q,Q,K,
30/01/2009,19236,J,9,J,8,
31/01/2009,19237,J,K,A,9,
31/01/2009,19238,J,7,7,7,
01/02/2009,19239,J,Q,A,9,
01/02/2009,19240,10,9,9,J,
01/02/2009,19241,7,10,10,9,
01/02/2009,19242,J,Q,Q,A,
01/02/2009,19243,J,7,9,7,
01/02/2009,19244,Q,10,9,10,
02/02/2009,19245,A,A,K,Q,
02/02/2009,19246,7,J,7,8,
02/02/2009,19247,J,J,A,K,
02/02/2009,19248,Q,8,A,J,
02/02/2009,19249,J,J,7,J,
02/02/2009,19250,9,10,7,A,
03/02/2009,19251,7,9,10,A,
03/02/2009,19252,7,7,J,7,
03/02/2009,19253,A,J,9,A,
03/02/2009,19254,J,K,9,9,
03/02/2009,19255,9,9,10,K,
03/02/2009,19256,9,J,Q,A,
04/02/2009,19257,10,Q,A,A,
04/02/2009,19258,7,J,7,Q,
04/02/2009,19259,Q,Q,7,7,
04/02/2009,19260,K,9,A,K,
04/02/2009,19261,7,Q,10,K,
04/02/2009,19262,Q,9,A,K,
05/02/2009,19263,9,Q,10,Q,
05/02/2009,19264,J,7,8,A,
05/02/2009,19265,J,7,7,10,
05/02/2009,19266,8,9,J,J,
05/02/2009,19267,10,A,K,A,
05/02/2009,19268,8,A,A,J,
06/02/2009,19269,A,9,8,K,
06/02/2009,19270,J,K,K,J,
06/02/2009,19271,9,9,J,K,
07/02/2009,19272,7,8,9,K,
07/02/2009,19273,Q,8,8,9,
08/02/2009,19274,8,A,10,Q,
08/02/2009,19275,9,10,K,A,
08/02/2009,19276,A,J,10,8,
08/02/2009,19277,J,Q,9,8,
08/02/2009,19278,J,K,Q,K,
08/02/2009,19279,9,8,A,8,
09/02/2009,19280,8,10,9,9,
09/02/2009,19281,9,10,9,J,
09/02/2009,19282,A,8,Q,K,
09/02/2009,19283,8,K,K,10,
09/02/2009,19284,K,9,10,J,
09/02/2009,19285,8,8,8,9,
10/02/2009,19286,8,K,Q,9,
10/02/2009,19287,7,9,8,8,
10/02/2009,19288,K,10,10,J,
10/02/2009,19289,10,A,7,7,
10/02/2009,19290,Q,7,J,8,
10/02/2009,19291,J,K,Q,9,
11/02/2009,19292,K,K,A,J,
11/02/2009,19293,8,8,10,Q,
11/02/2009,19294,8,J,7,10,
11/02/2009,19295,9,10,10,A,
11/02/2009,19296,9,7,10,10,
11/02/2009,19297,Q,8,10,7,
12/02/2009,19298,A,7,Q,A,
12/02/2009,19299,J,Q,Q,J,
12/02/2009,19300,A,8,K,8,
12/02/2009,19301,Q,J,8,K,
12/02/2009,19302,J,8,Q,Q,
12/02/2009,19303,J,10,10,J,
13/02/2009,19304,K,10,A,Q,
13/02/2009,19305,9,7,10,9,
13/02/2009,19306,J,8,Q,Q,
14/02/2009,19307,A,9,9,9,
14/02/2009,19308,K,7,Q,A,
15/02/2009,19309,9,A,9,Q,
15/02/2009,19310,10,7,A,A,
15/02/2009,19311,J,J,7,7,
15/02/2009,19312,8,J,10,10,
15/02/2009,19313,A,A,9,J,
15/02/2009,19314,Q,7,A,A,
16/02/2009,19315,Q,7,J,7,
16/02/2009,19316,10,7,9,7,
16/02/2009,19317,8,A,J,K,
16/02/2009,19318,9,Q,8,J,
16/02/2009,19319,7,J,8,7,
16/02/2009,19320,9,K,10,J,
17/02/2009,19321,K,K,9,10,
17/02/2009,19322,Q,J,8,K,
17/02/2009,19323,A,A,9,Q,
17/02/2009,19324,A,Q,9,K,
17/02/2009,19325,8,J,9,Q,
17/02/2009,19326,Q,9,A,7,
18/02/2009,19327,J,8,K,7,
18/02/2009,19328,10,9,J,A,
18/02/2009,19329,Q,9,7,J,
18/02/2009,19330,J,Q,Q,A,
18/02/2009,19331,A,Q,J,J,
18/02/2009,19332,10,A,9,7,
19/02/2009,19333,7,7,10,A,
19/02/2009,19334,J,9,K,K,
19/02/2009,19335,8,J,K,J,
19/02/2009,19336,A,J,9,J,
19/02/2009,19337,9,10,9,7,
19/02/2009,19338,7,10,A,8,
20/02/2009,19339,7,10,7,A,
20/02/2009,19340,A,Q,A,A,
20/02/2009,19341,9,K,A,K,
21/02/2009,19342,Q,K,K,10,
21/02/2009,19343,10,Q,J,Q,
22/02/2009,19344,A,8,10,A,
22/02/2009,19345,J,A,9,8,
22/02/2009,19346,9,Q,7,7,
22/02/2009,19347,K,Q,A,J,
22/02/2009,19348,A,J,Q,7,
22/02/2009,19349,9,8,J,Q,
23/02/2009,19350,7,7,A,J,
23/02/2009,19351,Q,K,Q,10,
23/02/2009,19352,9,J,Q,8,
23/02/2009,19353,9,7,A,8,
23/02/2009,19354,9,A,K,Q,
23/02/2009,19355,J,A,10,8,
24/02/2009,19356,8,9,J,8,
24/02/2009,19357,10,9,10,10,
24/02/2009,19358,K,K,A,10,
24/02/2009,19359,A,Q,8,A,
24/02/2009,19360,7,K,9,7,
24/02/2009,19361,9,9,A,10,
