תאריך,הגרלה,תלתן,יהלום,לב,עלה
29/11/2018,38694,8,K,K,Q,
29/11/2018,38695,A,9,8,A,
29/11/2018,38696,8,10,J,J,
30/11/2018,38697,J,9,8,J,
30/11/2018,38698,A,K,10,Q,
30/11/2018,38699,8,10,7,A,
01/12/2018,38700,A,A,7,K,
01/12/2018,38701,J,10,K,K,
02/12/2018,38702,Q,A,J,J,
02/12/2018,38703,K,K,9,Q,
02/12/2018,38704,A,A,9,Q,
02/12/2018,38705,9,J,10,A,
02/12/2018,38706,10,J,8,10,
02/12/2018,38707,9,9,K,8,
02/12/2018,38708,A,J,8,J,
03/12/2018,38709,9,8,K,9,
03/12/2018,38710,A,7,J,8,
03/12/2018,38711,A,8,A,10,
03/12/2018,38712,10,Q,K,10,
03/12/2018,38713,A,10,7,10,
03/12/2018,38714,A,Q,10,A,
03/12/2018,38715,K,8,10,A,
04/12/2018,38716,9,A,10,K,
04/12/2018,38717,8,K,K,K,
04/12/2018,38718,Q,J,9,9,
04/12/2018,38719,8,8,Q,J,
04/12/2018,38720,Q,Q,8,9,
04/12/2018,38721,8,8,J,8,
04/12/2018,38722,8,J,10,A,
05/12/2018,38723,K,9,A,10,
05/12/2018,38724,8,9,8,Q,
05/12/2018,38725,7,Q,J,Q,
05/12/2018,38726,A,9,K,8,
05/12/2018,38727,A,9,Q,A,
05/12/2018,38728,7,Q,10,9,
05/12/2018,38729,9,Q,10,J,
06/12/2018,38730,10,K,J,8,
06/12/2018,38731,9,J,8,J,
06/12/2018,38732,7,8,A,7,
06/12/2018,38733,10,10,A,8,
06/12/2018,38734,Q,10,7,10,
06/12/2018,38735,9,7,A,7,
06/12/2018,38736,Q,9,Q,8,
07/12/2018,38737,10,J,9,J,
07/12/2018,38738,7,8,A,Q,
07/12/2018,38739,9,A,9,K,
08/12/2018,38740,J,A,7,K,
08/12/2018,38741,9,Q,J,Q,
09/12/2018,38742,9,8,7,J,
09/12/2018,38743,10,8,Q,8,
09/12/2018,38744,Q,Q,K,K,
09/12/2018,38745,A,K,9,8,
09/12/2018,38746,A,A,A,K,
09/12/2018,38747,8,10,K,A,
09/12/2018,38748,A,A,10,K,
10/12/2018,38749,7,8,9,10,
10/12/2018,38750,9,Q,7,Q,
10/12/2018,38751,8,K,J,8,
10/12/2018,38752,K,10,7,Q,
10/12/2018,38753,7,10,Q,8,
10/12/2018,38754,Q,Q,J,8,
10/12/2018,38755,K,Q,10,A,
11/12/2018,38756,A,Q,10,K,
11/12/2018,38757,10,7,A,10,
11/12/2018,38758,K,K,9,J,
11/12/2018,38759,10,K,K,K,
11/12/2018,38760,7,K,7,J,
11/12/2018,38761,7,K,9,9,
11/12/2018,38762,7,9,10,K,
12/12/2018,38763,8,9,10,9,
12/12/2018,38764,10,A,J,A,
12/12/2018,38765,Q,A,K,K,
12/12/2018,38766,Q,K,7,A,
12/12/2018,38767,8,9,J,A,
12/12/2018,38768,8,10,Q,7,
12/12/2018,38769,8,10,8,10,
13/12/2018,38770,J,9,J,J,
13/12/2018,38771,J,Q,7,K,
13/12/2018,38772,J,K,7,K,
13/12/2018,38773,10,10,8,Q,
13/12/2018,38774,K,Q,9,10,
13/12/2018,38775,10,J,Q,A,
13/12/2018,38776,K,8,J,10,
14/12/2018,38777,A,8,A,Q,
14/12/2018,38778,9,10,7,K,
14/12/2018,38779,7,10,J,K,
15/12/2018,38780,Q,J,Q,K,
15/12/2018,38781,A,J,9,7,
16/12/2018,38782,Q,A,10,9,
16/12/2018,38783,J,10,Q,10,
16/12/2018,38784,9,7,8,K,
16/12/2018,38785,7,7,8,A,
16/12/2018,38786,7,K,7,9,
16/12/2018,38787,J,Q,Q,Q,
16/12/2018,38788,8,10,10,8,
17/12/2018,38789,J,A,8,9,
17/12/2018,38790,Q,7,7,9,
17/12/2018,38791,10,Q,K,9,
17/12/2018,38792,7,9,Q,8,
17/12/2018,38793,10,7,7,A,
17/12/2018,38794,J,10,10,10,
17/12/2018,38795,A,A,Q,J,
18/12/2018,38796,10,Q,8,Q,
18/12/2018,38797,A,A,7,7,
18/12/2018,38798,7,8,8,9,
18/12/2018,38799,9,Q,8,7,
18/12/2018,38800,9,10,J,K,
18/12/2018,38801,8,10,K,J,
18/12/2018,38802,9,J,9,8,
19/12/2018,38803,K,8,Q,J,
19/12/2018,38804,J,9,K,8,
19/12/2018,38805,9,A,8,Q,
19/12/2018,38806,Q,A,J,10,
19/12/2018,38807,9,10,A,Q,
19/12/2018,38808,8,A,7,A,
19/12/2018,38809,A,A,Q,8,
20/12/2018,38810,8,K,8,A,
20/12/2018,38811,K,10,Q,10,
20/12/2018,38812,J,10,K,Q,
20/12/2018,38813,Q,7,J,K,
20/12/2018,38814,8,7,8,8,
20/12/2018,38815,A,9,9,8,
20/12/2018,38816,10,9,9,9,
21/12/2018,38817,8,10,Q,9,
21/12/2018,38818,7,Q,K,10,
21/12/2018,38819,10,J,A,J,
22/12/2018,38820,K,9,7,7,
22/12/2018,38821,J,J,K,9,
23/12/2018,38822,K,A,10,K,
23/12/2018,38823,10,J,8,8,
23/12/2018,38824,10,7,8,K,
23/12/2018,38825,8,10,Q,10,
23/12/2018,38826,A,K,Q,10,
23/12/2018,38827,7,K,8,A,
23/12/2018,38828,Q,7,A,K,
24/12/2018,38829,K,10,7,7,
24/12/2018,38830,A,10,9,9,
24/12/2018,38831,9,7,A,Q,
24/12/2018,38832,7,8,10,J,
24/12/2018,38833,9,A,7,J,
24/12/2018,38834,A,8,9,7,
24/12/2018,38835,8,9,8,9,
25/12/2018,38836,9,J,Q,K,
25/12/2018,38837,J,K,8,7,
25/12/2018,38838,Q,7,8,J,
25/12/2018,38839,10,Q,9,K,
25/12/2018,38840,9,K,Q,10,
25/12/2018,38841,7,8,Q,9,
25/12/2018,38842,10,7,10,10,
26/12/2018,38843,J,K,K,10,
26/12/2018,38844,9,K,7,10,
26/12/2018,38845,9,8,K,J,
26/12/2018,38846,7,A,J,10,
26/12/2018,38847,8,10,10,J,
26/12/2018,38848,J,7,10,10,
26/12/2018,38849,J,7,A,10,
27/12/2018,38850,9,Q,A,K,
27/12/2018,38851,10,7,Q,K,
27/12/2018,38852,J,8,A,9,
27/12/2018,38853,K,7,J,Q,
27/12/2018,38854,J,7,Q,J,
27/12/2018,38855,Q,8,8,J,
27/12/2018,38856,K,9,A,J,
28/12/2018,38857,Q,J,K,8,
28/12/2018,38858,Q,9,J,A,
28/12/2018,38859,7,K,8,Q,
29/12/2018,38860,J,10,A,8,
29/12/2018,38861,J,7,7,K,
30/12/2018,38862,Q,7,8,K,
30/12/2018,38863,9,10,K,10,
30/12/2018,38864,10,A,9,8,
30/12/2018,38865,10,K,8,Q,
30/12/2018,38866,Q,10,J,7,
30/12/2018,38867,10,A,9,8,
30/12/2018,38868,A,J,10,8,
31/12/2018,38869,10,Q,8,7,
31/12/2018,38870,Q,7,7,Q,
31/12/2018,38871,K,A,A,9,
31/12/2018,38872,Q,J,9,10,
31/12/2018,38873,A,9,J,A,
31/12/2018,38874,9,10,8,K,
31/12/2018,38875,Q,8,7,K,
01/01/2019,38876,K,9,7,9,
01/01/2019,38877,K,J,9,9,
01/01/2019,38878,Q,Q,10,10,
01/01/2019,38879,K,8,9,Q,
01/01/2019,38880,Q,10,Q,J,
01/01/2019,38881,10,10,8,A,
01/01/2019,38882,J,A,10,8,
02/01/2019,38883,J,Q,8,A,
02/01/2019,38884,7,K,8,9,
02/01/2019,38885,Q,9,8,J,
02/01/2019,38886,J,9,8,9,
02/01/2019,38887,7,Q,K,10,
02/01/2019,38888,10,10,A,K,
02/01/2019,38889,8,J,9,J,
03/01/2019,38890,10,9,Q,7,
03/01/2019,38891,A,Q,K,10,
03/01/2019,38892,10,J,A,10,
03/01/2019,38893,K,8,7,K,
03/01/2019,38894,A,9,Q,Q,
03/01/2019,38895,9,J,K,8,
03/01/2019,38896,Q,J,7,J,
04/01/2019,38897,J,K,A,A,
04/01/2019,38898,J,J,Q,K,
04/01/2019,38899,A,Q,Q,10,
05/01/2019,38900,8,9,A,K,
05/01/2019,38901,10,A,10,8,
06/01/2019,38902,7,K,K,K,
06/01/2019,38903,8,7,K,Q,
06/01/2019,38904,8,9,A,10,
06/01/2019,38905,8,8,K,7,
06/01/2019,38906,Q,9,8,7,
06/01/2019,38907,8,7,K,K,
06/01/2019,38908,10,Q,7,8,
07/01/2019,38909,7,8,A,A,
07/01/2019,38910,K,K,9,J,
07/01/2019,38911,7,9,J,Q,
07/01/2019,38912,Q,J,8,9,
07/01/2019,38913,9,8,A,Q,
07/01/2019,38914,10,K,8,J,
07/01/2019,38915,7,J,Q,A,
08/01/2019,38916,J,7,8,A,
08/01/2019,38917,7,7,J,K,
08/01/2019,38918,A,7,K,8,
08/01/2019,38919,Q,9,8,9,
08/01/2019,38920,Q,K,Q,8,
08/01/2019,38921,K,J,8,8,
08/01/2019,38922,7,10,Q,A,
09/01/2019,38923,J,8,J,7,
09/01/2019,38924,7,7,8,7,
09/01/2019,38925,10,7,7,K,
09/01/2019,38926,Q,Q,Q,10,
09/01/2019,38927,K,9,7,8,
09/01/2019,38928,7,K,8,9,
09/01/2019,38929,A,J,K,8,
10/01/2019,38930,9,10,Q,Q,
10/01/2019,38931,A,K,9,Q,
10/01/2019,38932,Q,7,9,A,
10/01/2019,38933,8,J,8,K,
10/01/2019,38934,7,A,7,J,
10/01/2019,38935,K,7,J,J,
10/01/2019,38936,J,K,J,8,
11/01/2019,38937,A,7,7,J,
11/01/2019,38938,A,8,A,J,
11/01/2019,38939,K,9,J,9,
12/01/2019,38940,J,8,Q,J,
12/01/2019,38941,J,J,A,9,
13/01/2019,38942,J,8,J,7,
13/01/2019,38943,8,10,9,7,
13/01/2019,38944,9,A,10,7,
13/01/2019,38945,J,7,Q,10,
13/01/2019,38946,7,7,K,8,
13/01/2019,38947,10,10,Q,10,
13/01/2019,38948,8,A,K,10,
14/01/2019,38949,9,8,Q,K,
14/01/2019,38950,8,Q,K,K,
14/01/2019,38951,8,7,A,7,
14/01/2019,38952,A,9,K,J,
14/01/2019,38953,K,9,J,A,
14/01/2019,38954,9,7,7,Q,
14/01/2019,38955,8,K,9,7,
15/01/2019,38956,8,8,A,K,
15/01/2019,38957,K,K,10,9,
15/01/2019,38958,Q,J,Q,K,
15/01/2019,38959,Q,10,A,Q,
15/01/2019,38960,J,7,9,10,
15/01/2019,38961,J,A,7,A,
15/01/2019,38962,Q,Q,A,J,
16/01/2019,38963,9,10,A,A,
16/01/2019,38964,J,10,7,9,
16/01/2019,38965,10,Q,8,J,
16/01/2019,38966,10,8,A,A,
16/01/2019,38967,9,Q,7,K,
16/01/2019,38968,8,10,J,Q,
16/01/2019,38969,9,K,8,9,
17/01/2019,38970,7,K,8,K,
17/01/2019,38971,10,8,10,9,
17/01/2019,38972,A,10,8,Q,
17/01/2019,38973,A,10,A,10,
17/01/2019,38974,A,10,A,10,
17/01/2019,38975,A,9,9,10,
17/01/2019,38976,8,8,8,8,
18/01/2019,38977,8,A,9,K,
18/01/2019,38978,7,8,9,Q,
18/01/2019,38979,Q,K,J,Q,
19/01/2019,38980,Q,K,9,7,
19/01/2019,38981,7,10,7,J,
20/01/2019,38982,9,10,10,K,
20/01/2019,38983,K,Q,J,10,
20/01/2019,38984,J,7,J,7,
20/01/2019,38985,K,9,K,9,
20/01/2019,38986,K,Q,9,10,
20/01/2019,38987,7,10,Q,9,
20/01/2019,38988,9,10,K,K,
21/01/2019,38989,Q,9,J,J,
21/01/2019,38990,A,8,7,K,
21/01/2019,38991,J,9,K,10,
21/01/2019,38992,A,9,J,9,
21/01/2019,38993,10,10,Q,9,
21/01/2019,38994,A,K,7,Q,
21/01/2019,38995,7,10,A,A,
22/01/2019,38996,K,7,10,K,
22/01/2019,38997,J,9,J,J,
22/01/2019,38998,8,7,7,10,
22/01/2019,38999,7,10,Q,Q,
22/01/2019,39000,K,J,J,8,
22/01/2019,39001,10,10,Q,A,
22/01/2019,39002,K,8,7,J,
23/01/2019,39003,9,J,K,Q,
23/01/2019,39004,Q,Q,8,J,
23/01/2019,39005,A,A,A,J,
23/01/2019,39006,7,10,K,Q,
23/01/2019,39007,9,Q,Q,J,
23/01/2019,39008,9,K,8,Q,
23/01/2019,39009,10,8,8,Q,
24/01/2019,39010,7,7,9,8,
24/01/2019,39011,8,8,Q,Q,
24/01/2019,39012,10,8,7,K,
24/01/2019,39013,10,8,K,Q,
24/01/2019,39014,Q,7,A,7,
24/01/2019,39015,7,Q,A,J,
24/01/2019,39016,9,A,Q,10,
25/01/2019,39017,Q,K,Q,9,
25/01/2019,39018,10,K,J,J,
25/01/2019,39019,7,J,K,J,
26/01/2019,39020,K,8,7,10,
26/01/2019,39021,7,8,10,7,
27/01/2019,39022,7,8,Q,8,
27/01/2019,39023,A,J,10,A,
27/01/2019,39024,K,10,Q,Q,
27/01/2019,39025,J,A,K,9,
27/01/2019,39026,J,10,K,Q,
27/01/2019,39027,7,7,10,10,
27/01/2019,39028,Q,9,K,10,
28/01/2019,39029,Q,7,Q,A,
28/01/2019,39030,7,J,10,10,
28/01/2019,39031,K,J,8,7,
28/01/2019,39032,A,9,Q,K,
28/01/2019,39033,K,8,10,9,
28/01/2019,39034,8,J,7,8,
28/01/2019,39035,K,A,10,A,
29/01/2019,39036,7,10,9,7,
29/01/2019,39037,7,J,8,7,
29/01/2019,39038,7,10,7,10,
29/01/2019,39039,Q,9,7,Q,
29/01/2019,39040,K,J,A,J,
29/01/2019,39041,Q,K,9,8,
29/01/2019,39042,Q,7,9,K,
30/01/2019,39043,Q,Q,7,8,
30/01/2019,39044,7,Q,9,J,
30/01/2019,39045,A,J,K,J,
30/01/2019,39046,7,K,Q,7,
30/01/2019,39047,9,8,J,9,
30/01/2019,39048,7,A,10,8,
30/01/2019,39049,J,J,A,J,
31/01/2019,39050,A,K,10,9,
31/01/2019,39051,8,Q,7,9,
31/01/2019,39052,A,10,7,J,
31/01/2019,39053,8,K,8,K,
31/01/2019,39054,10,K,Q,8,
31/01/2019,39055,A,A,7,J,
31/01/2019,39056,Q,10,Q,Q,
01/02/2019,39057,10,Q,8,A,
01/02/2019,39058,8,8,K,Q,
01/02/2019,39059,J,9,A,Q,
02/02/2019,39060,K,9,9,A,
02/02/2019,39061,7,Q,8,9,
03/02/2019,39062,J,J,K,7,
03/02/2019,39063,9,J,10,K,
03/02/2019,39064,J,8,9,A,
03/02/2019,39065,A,10,8,8,
03/02/2019,39066,10,A,7,Q,
03/02/2019,39067,J,9,9,Q,
03/02/2019,39068,A,8,J,8,
04/02/2019,39069,10,K,J,K,
04/02/2019,39070,8,10,9,8,
04/02/2019,39071,8,8,9,7,
04/02/2019,39072,8,8,9,A,
04/02/2019,39073,8,7,J,9,
04/02/2019,39074,A,Q,J,7,
04/02/2019,39075,K,Q,7,J,
05/02/2019,39076,A,7,9,Q,
05/02/2019,39077,10,A,K,K,
05/02/2019,39078,Q,K,J,10,
05/02/2019,39079,Q,7,8,9,
05/02/2019,39080,K,K,K,7,
05/02/2019,39081,Q,7,7,Q,
05/02/2019,39082,9,Q,10,9,
06/02/2019,39083,K,K,A,7,
06/02/2019,39084,J,10,K,A,
06/02/2019,39085,8,9,10,J,
06/02/2019,39086,7,Q,7,7,
06/02/2019,39087,A,K,10,K,
06/02/2019,39088,J,9,J,9,
06/02/2019,39089,Q,K,Q,7,
07/02/2019,39090,Q,7,A,10,
07/02/2019,39091,K,K,8,9,
07/02/2019,39092,Q,7,10,A,
07/02/2019,39093,J,9,A,Q,
07/02/2019,39094,Q,K,K,K,
07/02/2019,39095,10,10,K,Q,
07/02/2019,39096,Q,7,10,Q,
08/02/2019,39097,J,K,J,Q,
08/02/2019,39098,J,K,9,9,
08/02/2019,39099,10,8,A,J,
09/02/2019,39100,A,J,J,Q,
09/02/2019,39101,9,7,Q,10,
10/02/2019,39102,9,K,K,9,
10/02/2019,39103,J,9,A,J,
10/02/2019,39104,A,K,7,K,
10/02/2019,39105,10,7,K,Q,
10/02/2019,39106,8,A,A,9,
10/02/2019,39107,10,9,10,7,
10/02/2019,39108,Q,J,9,10,
11/02/2019,39109,K,A,Q,J,
11/02/2019,39110,7,8,10,K,
11/02/2019,39111,10,J,Q,K,
11/02/2019,39112,A,A,Q,Q,
11/02/2019,39113,8,8,7,Q,
11/02/2019,39114,7,K,Q,J,
11/02/2019,39115,7,10,K,Q,
12/02/2019,39116,J,8,A,J,
12/02/2019,39117,A,8,J,9,
12/02/2019,39118,K,7,A,J,
12/02/2019,39119,J,A,K,A,
12/02/2019,39120,9,10,7,10,
12/02/2019,39121,K,9,A,J,
12/02/2019,39122,10,J,10,7,
13/02/2019,39123,7,J,10,8,
13/02/2019,39124,Q,9,A,9,
13/02/2019,39125,J,9,8,Q,
13/02/2019,39126,8,A,10,Q,
13/02/2019,39127,8,7,K,K,
13/02/2019,39128,9,8,9,7,
13/02/2019,39129,Q,J,K,Q,
14/02/2019,39130,A,10,J,Q,
14/02/2019,39131,8,7,Q,7,
14/02/2019,39132,A,A,10,K,
14/02/2019,39133,J,10,Q,8,
14/02/2019,39134,8,7,10,10,
14/02/2019,39135,8,A,9,K,
14/02/2019,39136,8,Q,A,Q,
15/02/2019,39137,8,9,A,Q,
15/02/2019,39138,J,K,10,A,
15/02/2019,39139,10,7,Q,8,
16/02/2019,39140,8,10,7,7,
16/02/2019,39141,J,8,J,K,
17/02/2019,39142,K,8,9,9,
17/02/2019,39143,7,8,9,J,
17/02/2019,39144,J,7,10,J,
17/02/2019,39145,10,7,9,K,
17/02/2019,39146,J,Q,A,8,
17/02/2019,39147,10,J,8,10,
17/02/2019,39148,Q,10,K,8,
18/02/2019,39149,8,A,A,A,
18/02/2019,39150,A,A,9,9,
18/02/2019,39151,K,7,J,9,
18/02/2019,39152,A,J,Q,9,
18/02/2019,39153,K,7,A,10,
18/02/2019,39154,J,8,10,Q,
18/02/2019,39155,K,9,9,A,
19/02/2019,39156,Q,Q,7,J,
19/02/2019,39157,8,A,7,8,
19/02/2019,39158,7,Q,A,J,
19/02/2019,39159,Q,7,9,J,
19/02/2019,39160,A,9,10,7,
19/02/2019,39161,8,9,A,A,
19/02/2019,39162,K,8,A,K,
20/02/2019,39163,J,7,9,Q,
20/02/2019,39164,J,J,7,J,
20/02/2019,39165,Q,8,K,J,
20/02/2019,39166,9,Q,J,7,
20/02/2019,39167,8,K,8,J,
20/02/2019,39168,A,Q,K,K,
20/02/2019,39169,A,J,J,Q,
21/02/2019,39170,K,Q,7,Q,
21/02/2019,39171,7,A,9,10,
21/02/2019,39172,9,A,7,7,
21/02/2019,39173,7,Q,J,A,
21/02/2019,39174,A,7,10,10,
21/02/2019,39175,J,10,Q,A,
21/02/2019,39176,J,Q,7,10,
22/02/2019,39177,Q,7,Q,10,
22/02/2019,39178,7,10,10,9,
22/02/2019,39179,A,K,K,A,
23/02/2019,39180,8,9,K,10,
23/02/2019,39181,Q,J,8,9,
24/02/2019,39182,10,K,8,7,
24/02/2019,39183,K,Q,7,K,
24/02/2019,39184,K,A,J,A,
24/02/2019,39185,A,8,9,9,
24/02/2019,39186,10,J,7,K,
24/02/2019,39187,10,A,7,A,
24/02/2019,39188,8,K,7,9,
25/02/2019,39189,10,8,10,J,
25/02/2019,39190,Q,K,9,9,
25/02/2019,39191,Q,K,7,9,
25/02/2019,39192,8,9,9,Q,
25/02/2019,39193,A,K,9,Q,
25/02/2019,39194,10,Q,J,9,
25/02/2019,39195,A,8,Q,7,
26/02/2019,39196,7,J,8,9,
26/02/2019,39197,8,J,A,10,
26/02/2019,39198,K,K,9,8,
26/02/2019,39199,Q,8,8,K,
26/02/2019,39200,10,10,J,8,
26/02/2019,39201,A,K,8,J,
26/02/2019,39202,9,7,8,8,
27/02/2019,39203,A,A,7,8,
27/02/2019,39204,10,A,7,9,
27/02/2019,39205,9,J,7,10,
27/02/2019,39206,A,A,8,A,
27/02/2019,39207,A,K,A,Q,
27/02/2019,39208,10,J,Q,10,
27/02/2019,39209,A,J,7,8,
28/02/2019,39210,10,7,8,7,
28/02/2019,39211,7,8,J,J,
28/02/2019,39212,9,10,Q,K,
28/02/2019,39213,9,8,10,10,
28/02/2019,39214,A,A,8,10,
28/02/2019,39215,8,10,A,10,
28/02/2019,39216,J,10,10,9,
01/03/2019,39217,K,Q,J,7,
01/03/2019,39218,A,Q,A,8,
01/03/2019,39219,K,9,10,J,
02/03/2019,39220,J,10,8,10,
02/03/2019,39221,7,10,10,J,
03/03/2019,39222,J,J,7,8,
03/03/2019,39223,K,A,K,J,
03/03/2019,39224,9,9,10,7,
03/03/2019,39225,7,J,K,8,
03/03/2019,39226,8,J,9,J,
03/03/2019,39227,Q,10,8,K,
03/03/2019,39228,Q,7,J,8,
04/03/2019,39229,Q,A,8,A,
04/03/2019,39230,10,8,K,8,
04/03/2019,39231,A,A,J,8,
04/03/2019,39232,A,9,9,K,
04/03/2019,39233,10,A,K,J,
04/03/2019,39234,10,10,7,8,
04/03/2019,39235,8,8,J,7,
05/03/2019,39236,K,J,A,J,
05/03/2019,39237,J,10,7,10,
05/03/2019,39238,A,K,7,10,
05/03/2019,39239,J,9,10,7,
05/03/2019,39240,7,J,9,9,
05/03/2019,39241,K,A,K,8,
05/03/2019,39242,K,10,7,K,
06/03/2019,39243,9,8,8,7,
06/03/2019,39244,Q,9,J,8,
06/03/2019,39245,Q,Q,10,J,
06/03/2019,39246,7,J,J,8,
06/03/2019,39247,8,Q,9,J,
06/03/2019,39248,A,Q,7,9,
06/03/2019,39249,K,7,A,10,
07/03/2019,39250,K,Q,10,8,
07/03/2019,39251,10,10,8,9,
07/03/2019,39252,K,K,8,10,
07/03/2019,39253,7,7,10,Q,
07/03/2019,39254,Q,9,8,7,
07/03/2019,39255,A,8,10,8,
07/03/2019,39256,K,J,10,K,
08/03/2019,39257,K,A,Q,A,
08/03/2019,39258,10,J,10,7,
08/03/2019,39259,A,K,A,9,
09/03/2019,39260,10,7,10,K,
09/03/2019,39261,Q,A,10,A,
10/03/2019,39262,K,J,9,J,
10/03/2019,39263,K,J,A,7,
10/03/2019,39264,A,7,K,A,
10/03/2019,39265,Q,A,10,J,
10/03/2019,39266,Q,7,Q,10,
10/03/2019,39267,J,8,9,9,
10/03/2019,39268,K,A,A,K,
11/03/2019,39269,K,8,9,J,
11/03/2019,39270,K,8,K,9,
11/03/2019,39271,10,A,7,Q,
11/03/2019,39272,9,8,9,K,
11/03/2019,39273,9,J,K,10,
11/03/2019,39274,Q,K,7,9,
11/03/2019,39275,10,9,Q,Q,
12/03/2019,39276,J,J,Q,8,
12/03/2019,39277,7,Q,8,10,
12/03/2019,39278,Q,J,A,7,
12/03/2019,39279,7,10,7,8,
12/03/2019,39280,Q,Q,K,Q,
12/03/2019,39281,A,J,Q,Q,
12/03/2019,39282,K,J,10,K,
13/03/2019,39283,Q,8,A,Q,
13/03/2019,39284,K,K,8,9,
13/03/2019,39285,J,J,A,K,
13/03/2019,39286,K,9,Q,8,
13/03/2019,39287,10,J,Q,Q,
13/03/2019,39288,K,7,J,A,
13/03/2019,39289,8,Q,J,8,
14/03/2019,39290,Q,A,K,K,
14/03/2019,39291,7,J,7,K,
14/03/2019,39292,8,10,8,8,
14/03/2019,39293,7,Q,10,J,
14/03/2019,39294,10,9,10,A,
14/03/2019,39295,7,Q,Q,10,
14/03/2019,39296,J,9,K,K,
15/03/2019,39297,10,J,7,K,
15/03/2019,39298,Q,A,A,9,
15/03/2019,39299,Q,7,7,A,
16/03/2019,39300,A,9,Q,8,
16/03/2019,39301,A,A,Q,9,
17/03/2019,39302,9,9,K,7,
17/03/2019,39303,10,J,K,7,
17/03/2019,39304,8,9,J,10,
17/03/2019,39305,10,K,J,8,
17/03/2019,39306,10,8,J,7,
17/03/2019,39307,K,A,10,A,
17/03/2019,39308,9,J,J,9,
18/03/2019,39309,K,10,9,A,
18/03/2019,39310,Q,7,Q,K,
18/03/2019,39311,Q,10,K,K,
18/03/2019,39312,9,10,K,J,
18/03/2019,39313,7,9,10,A,
18/03/2019,39314,A,A,A,9,
18/03/2019,39315,A,A,K,J,
19/03/2019,39316,A,J,8,10,
19/03/2019,39317,10,9,9,K,
19/03/2019,39318,Q,A,Q,8,
19/03/2019,39319,7,Q,8,8,
19/03/2019,39320,K,J,K,J,
19/03/2019,39321,7,J,10,9,
19/03/2019,39322,8,J,7,A,
20/03/2019,39323,9,A,10,Q,
20/03/2019,39324,8,9,7,10,
20/03/2019,39325,A,9,9,A,
20/03/2019,39326,Q,A,Q,K,
20/03/2019,39327,7,10,9,J,
20/03/2019,39328,9,K,10,Q,
20/03/2019,39329,7,9,7,J,
21/03/2019,39330,8,10,A,9,
21/03/2019,39331,A,Q,Q,7,
21/03/2019,39332,K,8,J,K,
21/03/2019,39333,J,9,A,10,
21/03/2019,39334,K,8,K,Q,
21/03/2019,39335,8,7,9,Q,
21/03/2019,39336,K,J,J,Q,
22/03/2019,39337,7,8,J,7,
22/03/2019,39338,K,Q,7,Q,
22/03/2019,39339,8,A,8,8,
23/03/2019,39340,9,Q,9,9,
23/03/2019,39341,7,K,Q,A,
24/03/2019,39342,7,A,7,9,
24/03/2019,39343,Q,Q,K,K,
24/03/2019,39344,8,K,7,9,
24/03/2019,39345,9,J,K,8,
24/03/2019,39346,Q,K,Q,Q,
24/03/2019,39347,10,K,9,K,
24/03/2019,39348,7,K,10,7,
25/03/2019,39349,J,A,K,10,
25/03/2019,39350,10,7,A,7,
25/03/2019,39351,7,K,Q,9,
25/03/2019,39352,A,7,8,10,
25/03/2019,39353,9,K,9,A,
25/03/2019,39354,8,K,7,K,
25/03/2019,39355,A,Q,J,10,
26/03/2019,39356,A,7,A,10,
26/03/2019,39357,8,A,J,9,
26/03/2019,39358,7,9,10,8,
26/03/2019,39359,J,K,7,J,
26/03/2019,39360,J,Q,10,8,
26/03/2019,39361,J,A,9,Q,
26/03/2019,39362,10,A,7,7,
27/03/2019,39363,J,10,7,K,
27/03/2019,39364,7,8,9,J,
27/03/2019,39365,10,K,8,A,
27/03/2019,39366,K,9,8,Q,
27/03/2019,39367,Q,7,K,K,
27/03/2019,39368,J,10,8,8,
27/03/2019,39369,7,A,10,9,
28/03/2019,39370,Q,9,7,9,
28/03/2019,39371,A,9,J,10,
28/03/2019,39372,10,K,8,J,
28/03/2019,39373,Q,8,K,Q,
28/03/2019,39374,7,10,J,Q,
28/03/2019,39375,10,10,7,J,
28/03/2019,39376,9,7,K,Q,
29/03/2019,39377,8,7,7,10,
29/03/2019,39378,K,10,J,7,
29/03/2019,39379,8,8,A,8,
30/03/2019,39380,A,K,10,A,
30/03/2019,39381,7,A,7,Q,
31/03/2019,39382,10,8,8,J,
31/03/2019,39383,J,10,A,K,
31/03/2019,39384,7,K,10,10,
31/03/2019,39385,8,7,J,10,
31/03/2019,39386,8,K,J,Q,
31/03/2019,39387,8,K,8,J,
31/03/2019,39388,9,J,7,9,
01/04/2019,39389,10,K,8,7,
01/04/2019,39390,9,J,8,8,
01/04/2019,39391,K,9,10,7,
01/04/2019,39392,9,J,8,9,
01/04/2019,39393,7,7,8,K,
01/04/2019,39394,9,8,9,9,
01/04/2019,39395,Q,7,J,9,
02/04/2019,39396,10,8,7,Q,
02/04/2019,39397,7,9,10,9,
02/04/2019,39398,10,8,A,A,
02/04/2019,39399,9,7,K,Q,
02/04/2019,39400,9,Q,7,A,
02/04/2019,39401,10,9,K,10,
02/04/2019,39402,J,Q,9,9,
03/04/2019,39403,A,A,J,K,
03/04/2019,39404,10,9,J,J,
03/04/2019,39405,A,7,9,8,
03/04/2019,39406,A,K,9,Q,
03/04/2019,39407,10,A,7,K,
03/04/2019,39408,J,K,A,7,
03/04/2019,39409,K,10,8,K,
